Tweet identifiers
1265330686723970000
1265330683175520000
1265306853996580000
1265298184328270000
1265298183049050000
1264690331670330000
1264219634384830000
1264014532902440000
1263922013887840000
1263863748948700000
1263863746981570000
1263863746096590000
1263841893101650000
1263841891746880000
1263584268678130000
1263583591369320000
1263290426275980000
1263261079972350000
1263261077892000000
1263167991010610000
1263167990314300000
1263167989072830000
1262764540875260000
1262457035796310000
1261479857956910000
1261464481583910000
1261342390993860000
1261303338118720000
1261104526192280000
1261102631654570000
1260997691011540000
1260978867059080000
1260978208238750000
1260928037169700000
1260660892296830000
1260384328409700000
1260294989981990000
1260294986622360000
1260092272500060000
1260091372595360000
1260091170727660000
1260090991152750000
1260055050694430000
1260039510315810000
1260028991047470000
1260024657752670000
1259955899268860000
1259955811826070000
1259955092171570000
1259954848675400000
1259883188396020000
1259635467604990000
1259628416266990000
1259586979789820000
1259583200612890000
1259583199560120000
1259583198046020000
1259577930218270000
1259577652114930000
1259576582479340000
1259576580579290000
1259498011790410000
1259497741786460000
1259497678863380000
1259497631241270000
1259497359924260000
1259497358879910000
1259324218031760000
1259324217046130000
1259324212654680000
1259317197257580000
1259317196263580000
1259311095820370000
1259311094880820000
1259311092037100000
1259311091269550000
1259307965447730000
1259307963061170000
1259301433771310000
1259301432169120000
1259131927014990000
1258939910242720000
1258937504515750000
1258803391444090000
1258622584217720000
1258485121088250000
1258092465283710000
1258054693172860000
1258054691335740000
1257885624196920000
1257884010065210000
1257880464653600000
1257877891246770000
1257779693387820000
1257512074759960000
1257480787370230000
1257355080073910000
1257160377122480000
1257157656482980000
1256949082758600000
1256949081122850000
1256699069814100000
1256699068266360000
1256693613519440000
1256664660209620000
1256664658888420000
1256664656384410000
1256664654434100000
1256664645181420000
1256662921418940000
1256635180166440000
1256635179050740000
1256635178140570000
1256592129825970000
1256062850805620000
1255655298276090000
1255553855783220000
1255553854667540000
1255552374711580000
1255506323556440000
1255504843420190000
1255499820036260000
1255497246147330000
1255284581290380000
1255245412497320000
1255245245643620000
1255244542976100000
1255244231796560000
1255243916397490000
1255243755935970000
1255243494526010000
1255243168821410000
1255242826427880000
1255234231007150000
1255178326370480000
1255178325636440000
1255178324835330000
1255178324063570000
1255178323295990000
1255178322352330000
1255178321500890000
1255178320771050000
1255178320137680000
1255178319399570000
1255178318766190000
1255178317977670000
1255178316878770000
1255178316224440000
1255178314907380000
1255178314198570000
1255178313468760000
1255178312655070000
1255178312013360000
1255178311312920000
1255178310574720000
1255178309786150000
1255178309173790000
1255178308544650000
1255178304123880000
1255140127602430000
1254968703113800000
1254932507503410000
1254851885040670000
1254484502291720000
1254438245724610000
1254419038265930000
1254406246901310000
1254195724507430000
1254177218088970000
1254114699198650000
1253836231395300000
1253836229235240000
1253805559091850000
1253768660985850000
1253685003956800000
1253684997560520000
1253682127486340000
1253556007176790000
1253526841853240000
1253526840775300000
1253485104665550000
1253174631826990000
1253172492023120000
1253172490106330000
1253171957069040000
1253171956028860000
1253171954946680000
1253171953994560000
1253166508051570000
1253166507099480000
1253134990675600000
1253079158487310000
1253031992569890000
1253028552489890000
1252815091109510000
1252764074573570000
1252763091512640000
1252763089704860000
1252763087746170000
1252763085959350000
1252763072160080000
1252712336047000000
1252712335388440000
1252712334734220000
1252712334092450000
1252712333433920000
1252712332876100000
1252712332225990000
1252712331563240000
1252712330934110000
1252712330284060000
1252712329554210000
1252712328912490000
1252712328270760000
1252712327637410000
1252712327025050000
1252712326039340000
1252712325330530000
1252682120880770000
1252659980441840000
1252658581553300000
1252624281692820000
1252604490789740000
1252603110607820000
1252602858953790000
1252601291257210000
1252596917021750000
1252445936501960000
1252429650891940000
1252429648958390000
1252429642524310000
1252427452799800000
1252366613275270000
1252354014458460000
1252353257969600000
1252353237228760000
1252342930620080000
1252342034150460000
1252287726390350000
1252286751659320000
1252262819707390000
1252258868622550000
1252255699448370000
1252255697493860000
1252080035164370000
1252029600940440000
1252019666584620000
1251970310007480000
1251969465408870000
1251967417988730000
1251944114423120000
1251940010288240000
1251898808423730000
1251767390980850000
1251766454405350000
1251766451825820000
1251766450831840000
1251698873283690000
1251671307604750000
1251671305474060000
1251659992651790000
1251659991531970000
1251659990693100000
1251659989782940000
1251659987731900000
1251549312993000000
1251549311889890000
1251549310988110000
1251544982575470000
1251351823287360000
1251316134931860000
1251316133627470000
1251316132767690000
1251304274325140000
1251205299572110000
1250988782033040000
1250988781127130000
1250988780518990000
1250987222242700000
1250959207978810000
1250959206863170000
1250922581122660000
1250823592356390000
1250823591291080000
1250823590343130000
1250823589407770000
1250823584986980000
1250819564998320000
1250627974254090000
1250627972609910000
1250627967216040000
1250627961708930000
1250597801051870000
1250569785705810000
1250551216200830000
1250537393083440000
1250508290351480000
1250464064003690000
1250445236611900000
1250443645741720000
1250254770834560000
1250223656522750000
1250223650885610000
1250165943881230000
1250151191658360000
1250151190240710000
1250126990255900000
1250126989425400000
1250126988662040000
1250126987785450000
1250126986036380000
1250126985310810000
1250091421412940000
1250062532863310000
1249914743713690000
1249911520609170000
1249876567183850000
1249872426705400000
1249872425677790000
1249872423752610000
1249872398704230000
1249777831426450000
1249763560999120000
1249752479220170000
1249722246240710000
1249531113090900000
1249503067550000000
1249456781622770000
1249436642156260000
1249408547105840000
1249211651674500000
1249208982989910000
1249182461755560000
1249173148127430000
1249163366268110000
1249126183767350000
1249114629063590000
1249085214787130000
1249083383050690000
1249083381570100000
1249083379934300000
1249083378571200000
1249083377052860000
1249083375568040000
1249083374070660000
1249083372611100000
1249083367892500000
1249083329468430000
1249074521757240000
1249073836768640000
1249024898057390000
1248999709873590000
1248829954080440000
1248813204974650000
1248798975529840000
1248716788512110000
1248713407135530000
1248681854720330000
1248668477247720000
1248619352036760000
1248464991440620000
1248455673865570000
1248454101035150000
1248451739449050000
1248451612718160000
1248450278912740000
1248449786614670000
1248445904656330000
1248432848215780000
1248412278665310000
1248396049061830000
1248396045265990000
1248385959789350000
1248360852777920000
1248322830925580000
1248316457529650000
1248273735750050000
1248098105934740000
1248092159502210000
1248092158390760000
1248080528164740000
1248080527157940000
1248080524729380000
1248037799376240000
1248037798516370000
1248012253200170000
1247973775729010000
1247949798411360000
1247709410186740000
1247694175656500000
1247694174394010000
1247694170728190000
1247687293562830000
1247685534073220000
1247621854426040000
1247596192311070000
1247538307312960000
1247537172334290000
1247516571242620000
1247361255242770000
1247344537170660000
1247335863937190000
1247286366863420000
1247275594133270000
1247271380208370000
1247258746817880000
1247258106318420000
1246996760481770000
1246996759747780000
1246996758959280000
1246996758132950000
1246994036436720000
1246963541795460000
1246959539213100000
1246959537518590000
1246956747702450000
1246612582879780000
1246612062752520000
1246611826307000000
1246557113414860000
1246530487616600000
1246521349272550000
1246521347376680000
1246518616465360000
1246493126333610000
1246492191276460000
1246485152399650000
1246483911728690000
1246483909602190000
1246480593509960000
1246479669303450000
1246478829981330000
1246265376914010000
1246264776872730000
1246263499111550000
1246263382384070000
1246260059635450000
1246239330852460000
1246239330122610000
1246213922635390000
1246194245112750000
1246183181159510000
1246165385876920000
1246164875140680000
1246149999617950000
1246149232735600000
1246137294978830000
1246017008048550000
1246017007394270000
1246015527220190000
1245882263901880000
1245833865144360000
1245780250631360000
1245780249758980000
1245780247934630000
1245776407357090000
1245775303122660000
1245773847040640000
1245716035031810000
1245716030409670000
1245587081016960000
1245581943569170000
1245580995635490000
1245580193554520000
1245579886116270000
1245561529144970000
1245557799431460000
1245552382068450000
1245550682599380000
1245540351395240000
1245532780059970000
1245531635103050000
1245506846628010000
1245504681419230000
1245502726710030000
1245502309867470000
1245418980363260000
1245411933508880000
1245411931411770000
1245411361951110000
1245378348361980000
1245378047500410000
1245376341274270000
1245178393114500000
1245177703495420000
1245173987623050000
1245173901014860000
1245172323461850000
1245150809467290000
1245059415381650000
1245058669596650000
1245056870043150000
1245017916350830000
1244847592502160000
1244810873400520000
1244788690385110000
1244697545223350000
1244652895766790000
1244448971680030000
1244373158020260000
1244077736177440000
1244077411085330000
1244077086278440000
1243926866035000000
1243781414052600000
1243739416662700000
1243399713082070000
1243382469123910000
1243368926559560000
1243349586246270000
1243246150343220000
1243232283017920000
1243232125614040000
1242988081776640000
1242890314915800000
1242890074884210000
1242674097013710000
1242672590092550000
1242661423550840000
1242574139698720000
1242570812206370000
1242525981438440000
1242296212071440000
1242160574839930000
1241972070256260000
1241967976829470000
1241960286094940000
1241958710546570000
1241848384278810000
1241799961991230000
1241799959428480000
1241799956584730000
1241772795052180000
1241767712566540000
1241758332378980000
1241540749226720000
1241523805685600000
1241490819908910000
1241431560319930000
1241430264363890000
1241422020639780000
1241401593414570000
1241398669485580000
1241396389369660000
1241394214966960000
1241392446170220000
1241386690066800000
1241386274751040000
1241380583600610000
1241379561058610000
1241378118960580000
1241244068962630000
1241238825382240000
1241237965579220000
1241232223799340000
1241222576375880000
1241208512148940000
1241207206881550000
1241205901329150000
1241201783285790000
1241200142373580000
1241110036581100000
1241094692596370000
1241091904260820000
1241089846069940000
1241037689794650000
1241036230856330000
1241033497088680000
1241033037174850000
1241011573734270000
1241010852729410000
1240999184628500000
1240992335212740000
1240857153117850000
1240852075615070000
1240850097073550000
1240849992778160000
1240849726683000000
1240849489398770000
1240849405051190000
1240847519854310000
1240847280069950000
1240843699455730000
1240841368345260000
1240825847872800000
1240822281716170000
1240819747987620000
1240819308315520000
1240818592138040000
1240817234974350000
1240811330837200000
1240804959643290000
1240804046597840000
1240802839041120000
1240796439296390000
1240794988067180000
1240793446282960000
1240788703800250000
1240766619074410000
1240762660179670000
1240760909175250000
1240754331445600000
1240753644783280000
1240753483508140000
1240753417187960000
1240747519857960000
1240746583718640000
1240745574732680000
1240744731820180000
1240743423264480000
1240742337648570000
1240741668992580000
1240740857533190000
1240740395283130000
1240731903390440000
1240722455062330000
1240721627182230000
1240721075748640000
1240720973504090000
1240720903106930000
1240667981602000000
1240467014029890000
1240379039187190000
1240335801327770000
1240334694077660000
1240334447091870000
1240305706710040000
1240304482933760000
1240275368315090000
1240114112937490000
1240109762831840000
1240106143764150000
1240105107909470000
1240091967998090000
1240080852048120000
1240079329788340000

1240064031265680000
1240039112050180000
1240038740271160000
1240037651899610000
1240033639561290000
1240032773592750000
1240030036574570000
1239969300787510000
1239964447763870000
1239949240845000000
1239944681032690000
1239940515006750000
1239939977158560000
1239936967216950000
1239931553788170000
1239923400342000000
1239922949412360000
1239922512084880000
1239920558705220000
1239918863908660000
1239912868964850000
1239912089671660000
1239911742215420000
1239789275878690000
1239786393259340000
1239763650208050000
1239757908549730000
1239750753947790000
1239739853098510000
1239738563618430000
1239736251235710000
1239734625049530000
1239734453880010000
1239728971358640000
1239723394901380000
1239709814919490000
1239706404014780000
